player_id,position_matches,matches_matches,wins_matches,losses_matches,wl_ratio_matches,ties_matches,kills_matches,deaths_matches,killstreak_matches,damage_dealt_matches,arrows_shot_matches,arrows_hit_matches,wools_matches,wools_touched_matches,flags_matches,flags_picked_matches,cores_matches,monuments_matches,position_pvp,matches_pvp,wins_pvp,losses_pvp,wl_ratio_pvp,ties_pvp,kills_pvp,deaths_pvp,killstreak_pvp,damage_dealt_pvp,arrows_shot_pvp,arrows_hit_pvp,wools_pvp,wools_touched_pvp,flags_pvp,flags_picked_pvp,cores_pvp,monuments_pvp,position_objectives,matches_objectives,wins_objectives,losses_objectives,wl_ratio_objectives,ties_objectives,kills_objectives,deaths_objectives,killstreak_objectives,damage_dealt_objectives,arrows_shot_objectives,arrows_hit_objectives,wools_objectives,wools_touched_objectives,flags_objectives,flags_picked_objectives,cores_objectives,monuments_objectives
player_bcc8905a322a,#2907,236.0,111.0,125.0,0.89,0.0,,,,,,,,,,,,,#2612,,,,,,1341.0,1673.0,16.0,69.0,23627.0,5988.0,,,,,,,#4882,,,,,,,,,,,,2.0,15.0,0.0,4.0,0.0,3.0
player_a5a92627360d,#2908,236.0,101.0,135.0,0.75,0.0,,,,,,,,,,,,,#3879,,,,,,709.0,1076.0,12.0,38.5,8643.0,2854.0,,,,,,,#1805,,,,,,,,,,,,11.0,57.0,4.0,11.0,2.0,7.0
player_33d92b5c9321,#2911,235.0,103.0,132.0,0.78,0.0,,,,,,,,,,,,,#2324,,,,,,1627.0,1499.0,12.0,49.0,4977.0,3285.0,,,,,,,#3019,,,,,,,,,,,,5.0,11.0,17.0,34.0,0.0,1.0
player_7417dbed9f69,#2912,235.0,116.0,119.0,0.97,0.0,,,,,,,,,,,,,#2646,,,,,,1319.0,1559.0,10.0,51.5,2805.0,1461.0,,,,,,,#2212,,,,,,,,,,,,8.0,43.0,6.0,30.0,1.0,6.0
player_3c01d496a9ea,#2914,235.0,90.0,145.0,0.62,0.0,,,,,,,,,,,,,#3851,,,,,,717.0,1952.0,0.0,0.0,0.0,1106.0,,,,,,,#3435,,,,,,,,,,,,4.0,20.0,11.0,42.0,0.0,5.0
player_e1d77f766942,#2915,235.0,125.0,110.0,1.14,0.0,,,,,,,,,,,,,#2590,,,,,,1358.0,1149.0,5.0,55.5,2108.0,3454.0,,,,,,,#683,,,,,,,,,,,,50.0,121.0,11.0,24.0,5.0,11.0
player_63db7786d2f6,#2917,235.0,96.0,139.0,0.69,0.0,,,,,,,,,,,,,#3299,,,,,,926.0,1238.0,1.0,49.0,96.0,2103.0,,,,,,,#2919,,,,,,,,,,,,5.0,13.0,18.0,49.0,3.0,8.0
player_2c43b0d3e7ef,#2921,235.0,103.0,132.0,0.78,0.0,,,,,,,,,,,,,#3374,,,,,,890.0,1223.0,12.0,42.0,2517.0,743.0,,,,,,,#2298,,,,,,,,,,,,7.0,25.0,4.0,20.0,1.0,13.0
player_089a7598536a,#2922,235.0,99.0,136.0,0.73,0.0,,,,,,,,,,,,,#2968,,,,,,1092.0,1396.0,6.0,46.5,4732.0,2434.0,,,,,,,#3607,,,,,,,,,,,,3.0,34.0,10.0,36.0,4.0,4.0
player_8992988f77d8,#2923,235.0,113.0,121.0,0.93,1.0,,,,,,,,,,,,,#2915,,,,,,1127.0,1303.0,10.0,54.0,6105.0,1968.0,,,,,,,#1915,,,,,,,,,,,,10.0,24.0,26.0,101.0,6.0,13.0
player_078941121cf4,#2924,235.0,107.0,127.0,0.84,1.0,,,,,,,,,,,,,#4989,,,,,,457.0,1141.0,7.0,23.5,1219.0,297.0,,,,,,,#1801,,,,,,,,,,,,11.0,37.0,6.0,25.0,0.0,7.0
player_8b3b1de6283b,#2925,235.0,112.0,123.0,0.91,0.0,,,,,,,,,,,,,#2412,,,,,,1538.0,1757.0,10.0,80.0,10549.0,4492.0,,,,,,,#4064,,,,,,,,,,,,3.0,26.0,0.0,3.0,0.0,5.0
player_4ded8a3a42a0,#2927,234.0,98.0,136.0,0.72,0.0,,,,,,,,,,,,,#3479,,,,,,842.0,1218.0,9.0,38.5,3549.0,1726.0,,,,,,,#3631,,,,,,,,,,,,3.0,17.0,0.0,2.0,0.0,3.0
player_0f595b438bc5,#2928,234.0,97.0,137.0,0.71,0.0,,,,,,,,,,,,,#3646,,,,,,786.0,872.0,9.0,38.0,3996.0,1095.0,,,,,,,#2851,,,,,,,,,,,,5.0,9.0,2.0,6.0,0.0,1.0
player_d8bf6bbd9ad1,#2929,234.0,97.0,137.0,0.71,0.0,,,,,,,,,,,,,#4300,,,,,,596.0,518.0,9.0,40.5,3866.0,1162.0,,,,,,,#4062,,,,,,,,,,,,3.0,17.0,0.0,2.0,0.0,3.0
player_422ed5de3544,#2933,234.0,112.0,122.0,0.92,0.0,,,,,,,,,,,,,#1665,,,,,,2647.0,1986.0,18.0,81.5,3956.0,4892.0,,,,,,,#1970,,,,,,,,,,,,10.0,48.0,8.0,24.0,2.0,5.0
player_809ac12ed2dd,#2935,233.0,108.0,125.0,0.86,0.0,,,,,,,,,,,,,#2976,,,,,,1088.0,1357.0,10.0,55.0,6387.0,3437.0,,,,,,,#1901,,,,,,,,,,,,10.0,45.0,13.0,27.0,2.0,6.0
player_b6738f5f7b4a,#2936,233.0,99.0,134.0,0.74,0.0,,,,,,,,,,,,,#3340,,,,,,904.0,1135.0,13.0,69.0,18441.0,6165.0,,,,,,,#2660,,,,,,,,,,,,6.0,23.0,14.0,24.0,1.0,6.0
player_5d55ea9a7169,#2937,233.0,127.0,106.0,1.2,0.0,,,,,,,,,,,,,#2197,,,,,,1767.0,1884.0,8.0,211.0,3636.0,2711.0,,,,,,,#1469,,,,,,,,,,,,16.0,46.0,43.0,98.0,5.0,15.0
player_69c8928472e7,#2938,233.0,95.0,138.0,0.69,0.0,,,,,,,,,,,,,#3504,,,,,,833.0,1607.0,7.0,44.0,8575.0,2102.0,,,,,,,#3958,,,,,,,,,,,,3.0,13.0,9.0,29.0,1.0,3.0
player_298f702f6801,#2939,233.0,114.0,119.0,0.96,0.0,,,,,,,,,,,,,#3198,,,,,,974.0,1066.0,15.0,67.5,9149.0,2650.0,,,,,,,#4548,,,,,,,,,,,,2.0,55.0,1.0,11.0,2.0,17.0
player_132c0ca2f294,#2940,233.0,93.0,140.0,0.66,0.0,,,,,,,,,,,,,#2901,,,,,,1137.0,1000.0,13.0,73.5,31784.0,6853.0,,,,,,,#2760,,,,,,,,,,,,5.0,53.0,0.0,1.0,2.0,7.0
player_7714315c65ad,#2941,232.0,95.0,137.0,0.69,0.0,,,,,,,,,,,,,#3366,,,,,,896.0,1615.0,5.0,52.0,10721.0,4542.0,,,,,,,#2893,,,,,,,,,,,,5.0,33.0,2.0,13.0,1.0,5.0
player_634a6a405c60,#2942,232.0,111.0,121.0,0.92,0.0,,,,,,,,,,,,,#1824,,,,,,2344.0,2043.0,11.0,91.0,3775.0,5122.0,,,,,,,#2512,,,,,,,,,,,,6.0,43.0,25.0,48.0,3.0,9.0
player_b599572a9c7c,#2943,232.0,101.0,131.0,0.77,0.0,,,,,,,,,,,,,#4836,,,,,,483.0,1932.0,4.0,35.5,6385.0,2204.0,,,,,,,#1102,,,,,,,,,,,,25.0,79.0,8.0,22.0,4.0,12.0
player_2b65b33dd8c0,#2947,231.0,114.0,117.0,0.97,0.0,,,,,,,,,,,,,#2127,,,,,,1867.0,522.0,44.0,99.0,25362.0,6184.0,,,,,,,#2733,,,,,,,,,,,,5.0,16.0,3.0,4.0,2.0,0.0
player_782581034767,#2948,231.0,104.0,127.0,0.82,0.0,,,,,,,,,,,,,#3293,,,,,,928.0,1261.0,23.0,50.0,6128.0,1792.0,,,,,,,#1663,,,,,,,,,,,,13.0,52.0,1.0,7.0,6.0,13.0
player_db3939f82f23,#2950,231.0,128.0,103.0,1.24,0.0,,,,,,,,,,,,,#1740,,,,,,2503.0,1299.0,32.0,124.0,18554.0,7036.0,,,,,,,#3453,,,,,,,,,,,,4.0,11.0,27.0,83.0,0.0,2.0
player_087a901419ca,#2951,231.0,113.0,118.0,0.96,0.0,,,,,,,,,,,,,#1546,,,,,,2920.0,2019.0,18.0,134.5,11829.0,7266.0,,,,,,,#4040,,,,,,,,,,,,3.0,9.0,2.0,14.0,0.0,4.0
player_3f80ec0b36d6,#2952,231.0,111.0,120.0,0.93,0.0,,,,,,,,,,,,,#2508,,,,,,1429.0,1121.0,11.0,37.5,2358.0,1927.0,,,,,,,#4163,,,,,,,,,,,,3.0,12.0,2.0,6.0,2.0,7.0
player_5a206af794c3,#2956,230.0,115.0,115.0,1.0,0.0,,,,,,,,,,,,,#3661,,,,,,779.0,1182.0,9.0,39.0,5411.0,1818.0,,,,,,,#1802,,,,,,,,,,,,11.0,42.0,12.0,37.0,3.0,14.0
player_66f97675e761,#2957,230.0,101.0,129.0,0.78,0.0,,,,,,,,,,,,,#2350,,,,,,1597.0,1486.0,15.0,119.5,9551.0,3201.0,,,,,,,#2476,,,,,,,,,,,,7.0,24.0,4.0,15.0,1.0,3.0
player_41eee7b66dfa,#2958,230.0,107.0,123.0,0.87,0.0,,,,,,,,,,,,,#2788,,,,,,1208.0,1042.0,19.0,42.5,1548.0,4489.0,,,,,,,#2535,,,,,,,,,,,,6.0,30.0,7.0,17.0,2.0,4.0
player_bb960f1cd22c,#2962,229.0,104.0,125.0,0.83,0.0,,,,,,,,,,,,,#3029,,,,,,1059.0,1143.0,20.0,29.5,5657.0,2245.0,,,,,,,#3102,,,,,,,,,,,,4.0,20.0,3.0,17.0,0.0,8.0
player_bb960f1cd22c,#2962,229.0,104.0,125.0,0.83,0.0,,,,,,,,,,,,,#3029,,,,,,1059.0,1143.0,20.0,29.5,5657.0,2245.0,,,,,,,#3220,,,,,,,,,,,,4.0,20.0,3.0,17.0,0.0,8.0
player_0f97a5c3fa83,#2964,229.0,120.0,109.0,1.1,0.0,,,,,,,,,,,,,#1266,,,,,,3768.0,1725.0,12.0,83.5,7317.0,9230.0,,,,,,,#2463,,,,,,,,,,,,7.0,18.0,4.0,24.0,3.0,2.0
player_7d6c621163a5,#2967,229.0,93.0,136.0,0.68,0.0,,,,,,,,,,,,,#3121,,,,,,1012.0,1834.0,13.0,71.5,5733.0,2456.0,,,,,,,#2169,,,,,,,,,,,,8.0,38.0,2.0,9.0,0.0,10.0
player_0441181d17fd,#2970,229.0,95.0,133.0,0.71,1.0,,,,,,,,,,,,,#3473,,,,,,845.0,1412.0,8.0,41.0,7001.0,1624.0,,,,,,,#2235,,,,,,,,,,,,8.0,32.0,10.0,39.0,5.0,5.0
player_b6a7ec737e7b,#2973,228.0,120.0,108.0,1.11,0.0,,,,,,,,,,,,,#3369,,,,,,895.0,1134.0,7.0,44.5,5119.0,1478.0,,,,,,,#1595,,,,,,,,,,,,14.0,39.0,6.0,27.0,2.0,8.0
player_00431e2d3bb9,#2977,228.0,103.0,125.0,0.82,0.0,,,,,,,,,,,,,#2661,,,,,,1309.0,1640.0,9.0,47.0,2098.0,1194.0,,,,,,,#1732,,,,,,,,,,,,12.0,48.0,4.0,20.0,1.0,9.0
player_0d3a7313b73a,#2979,228.0,128.0,100.0,1.28,0.0,,,,,,,,,,,,,#2935,,,,,,1111.0,1503.0,48.0,64.0,7827.0,1996.0,,,,,,,#1722,,,,,,,,,,,,12.0,52.0,0.0,16.0,5.0,25.0
player_a4043963688a,#2980,228.0,107.0,119.0,0.9,2.0,,,,,,,,,,,,,#2381,,,,,,1567.0,1565.0,37.0,69.5,5880.0,1776.0,,,,,,,#2594,,,,,,,,,,,,6.0,33.0,70.0,155.0,0.0,0.0
player_920cd653f5fa,#2981,228.0,161.0,67.0,2.4,0.0,,,,,,,,,,,,,#2168,,,,,,1811.0,945.0,16.0,98.5,6719.0,2582.0,,,,,,,#1096,,,,,,,,,,,,25.0,80.0,12.0,31.0,5.0,21.0
player_5eeb2c657e2a,#2985,227.0,109.0,118.0,0.92,0.0,,,,,,,,,,,,,#2471,,,,,,1473.0,1074.0,23.0,80.0,4414.0,1404.0,,,,,,,#1357,,,,,,,,,,,,18.0,57.0,28.0,54.0,3.0,8.0
player_97c926bc983c,#2986,227.0,94.0,133.0,0.71,0.0,,,,,,,,,,,,,#3135,,,,,,1005.0,801.0,21.0,56.5,4779.0,1355.0,,,,,,,#1760,,,,,,,,,,,,12.0,21.0,2.0,4.0,1.0,4.0
player_76a6dc2bf08f,#2988,227.0,116.0,111.0,1.05,0.0,,,,,,,,,,,,,#2507,,,,,,1430.0,1232.0,15.0,78.0,2765.0,754.0,,,,,,,#1043,,,,,,,,,,,,27.0,58.0,3.0,18.0,2.0,8.0
player_207ae75914c7,#2993,227.0,100.0,127.0,0.79,0.0,,,,,,,,,,,,,#2797,,,,,,1202.0,1135.0,19.0,85.0,12136.0,3783.0,,,,,,,#3938,,,,,,,,,,,,3.0,19.0,5.0,14.0,0.0,4.0
player_6c39de95c231,#2994,227.0,90.0,137.0,0.66,0.0,,,,,,,,,,,,,#2280,,,,,,1668.0,1702.0,21.0,95.5,13410.0,3958.0,,,,,,,#4761,,,,,,,,,,,,2.0,18.0,14.0,33.0,0.0,4.0
player_0f34283f77ae,#2995,227.0,95.0,132.0,0.72,0.0,,,,,,,,,,,,,#2140,,,,,,1846.0,1202.0,7.0,54.0,337.0,2594.0,,,,,,,#1743,,,,,,,,,,,,12.0,39.0,19.0,48.0,1.0,4.0
player_d185c6f5498a,#2996,226.0,92.0,134.0,0.69,0.0,,,,,,,,,,,,,#4390,,,,,,574.0,823.0,12.0,25.5,2709.0,815.0,,,,,,,#2464,,,,,,,,,,,,7.0,21.0,16.0,36.0,1.0,7.0
player_b9e2f855db5b,#2997,226.0,117.0,109.0,1.07,0.0,,,,,,,,,,,,,#2170,,,,,,1809.0,1435.0,8.0,36.5,657.0,3273.0,,,,,,,#882,,,,,,,,,,,,35.0,85.0,11.0,42.0,6.0,17.0
player_1502628e347a,#2998,226.0,112.0,114.0,0.98,0.0,,,,,,,,,,,,,#2274,,,,,,1673.0,1801.0,8.0,84.5,3549.0,4902.0,,,,,,,#1107,,,,,,,,,,,,25.0,67.0,22.0,55.0,2.0,4.0
player_427c5c2e5428,#2999,226.0,107.0,119.0,0.9,0.0,,,,,,,,,,,,,#2243,,,,,,1716.0,1195.0,8.0,34.0,1951.0,2984.0,,,,,,,#1234,,,,,,,,,,,,21.0,87.0,3.0,7.0,4.0,4.0
player_6739a7f2675a,#3000,226.0,84.0,142.0,0.59,0.0,,,,,,,,,,,,,#3327,,,,,,911.0,1696.0,6.0,34.0,1213.0,1452.0,,,,,,,#4742,,,,,,,,,,,,2.0,12.0,1.0,6.0,3.0,3.0
player_e518db4dc77b,#3002,226.0,113.0,113.0,1.0,0.0,,,,,,,,,,,,,#1944,,,,,,2142.0,1410.0,15.0,81.5,4147.0,3315.0,,,,,,,#1137,,,,,,,,,,,,24.0,64.0,8.0,20.0,5.0,14.0
player_426cfac95347,#3003,226.0,110.0,115.0,0.96,1.0,,,,,,,,,,,,,#3016,,,,,,1067.0,1582.0,6.0,68.0,5348.0,1929.0,,,,,,,#1203,,,,,,,,,,,,22.0,54.0,26.0,77.0,2.0,17.0
player_7e23b43edf26,#3006,226.0,110.0,116.0,0.95,0.0,,,,,,,,,,,,,#3482,,,,,,842.0,1770.0,12.0,39.0,2724.0,681.0,,,,,,,#1911,,,,,,,,,,,,10.0,21.0,10.0,31.0,2.0,2.0
player_c53545e5bc4e,#3007,225.0,103.0,122.0,0.84,0.0,,,,,,,,,,,,,#1936,,,,,,2152.0,1668.0,8.0,88.5,727.0,4524.0,,,,,,,#1702,,,,,,,,,,,,13.0,59.0,5.0,16.0,1.0,9.0
player_235e4dc87852,#3008,225.0,113.0,112.0,1.01,0.0,,,,,,,,,,,,,#2709,,,,,,1269.0,1169.0,16.0,56.0,9213.0,3244.0,,,,,,,#2004,,,,,,,,,,,,9.0,34.0,26.0,59.0,1.0,6.0
player_b6ab187553ba,#3009,225.0,97.0,128.0,0.76,0.0,,,,,,,,,,,,,#3844,,,,,,719.0,1525.0,13.0,66.5,19226.0,5138.0,,,,,,,#3153,,,,,,,,,,,,4.0,30.0,3.0,5.0,0.0,4.0
player_b6ab187553ba,#3009,225.0,97.0,128.0,0.76,0.0,,,,,,,,,,,,,#3844,,,,,,719.0,1525.0,13.0,66.5,19226.0,5138.0,,,,,,,#3271,,,,,,,,,,,,4.0,30.0,3.0,5.0,0.0,4.0
player_5f455987c053,#3010,225.0,100.0,125.0,0.8,0.0,,,,,,,,,,,,,#2865,,,,,,1160.0,1113.0,1.0,6.5,18.0,4178.0,,,,,,,#1543,,,,,,,,,,,,15.0,50.0,13.0,28.0,5.0,10.0
player_e3908ed4d2a2,#3012,225.0,102.0,123.0,0.83,0.0,,,,,,,,,,,,,#1644,,,,,,2679.0,1834.0,29.0,123.5,6934.0,5413.0,,,,,,,#2217,,,,,,,,,,,,8.0,26.0,7.0,26.0,3.0,7.0
player_e5fdb1dd554b,#3014,225.0,103.0,120.0,0.86,2.0,,,,,,,,,,,,,#2323,,,,,,1629.0,2080.0,9.0,81.5,2980.0,4058.0,,,,,,,#2265,,,,,,,,,,,,8.0,26.0,11.0,29.0,3.0,1.0
player_0a174285adac,#3016,224.0,91.0,133.0,0.68,0.0,,,,,,,,,,,,,#3189,,,,,,980.0,1574.0,6.0,53.0,6127.0,2304.0,,,,,,,#2069,,,,,,,,,,,,9.0,36.0,8.0,20.0,1.0,12.0
player_7ba710a5c504,#3017,224.0,76.0,148.0,0.51,0.0,,,,,,,,,,,,,#4591,,,,,,530.0,1887.0,6.0,37.5,7534.0,1710.0,,,,,,,#2424,,,,,,,,,,,,7.0,24.0,0.0,1.0,0.0,10.0
player_c41b6b93dede,#3018,224.0,108.0,116.0,0.93,0.0,,,,,,,,,,,,,#2117,,,,,,1884.0,1111.0,15.0,97.0,5349.0,6234.0,,,,,,,#1408,,,,,,,,,,,,17.0,56.0,4.0,13.0,4.0,9.0
player_b9be25c426cc,#3019,224.0,103.0,121.0,0.85,0.0,,,,,,,,,,,,,#2195,,,,,,1770.0,1478.0,14.0,167.0,12750.0,4558.0,,,,,,,#1601,,,,,,,,,,,,14.0,36.0,0.0,3.0,0.0,4.0
player_30bad37e60c3,#3021,224.0,96.0,128.0,0.75,0.0,,,,,,,,,,,,,#2428,,,,,,1521.0,1200.0,19.0,81.5,16792.0,5708.0,,,,,,,#2704,,,,,,,,,,,,6.0,25.0,0.0,8.0,1.0,6.0
player_6f9f19e4856f,#3022,224.0,96.0,128.0,0.75,0.0,,,,,,,,,,,,,#3043,,,,,,1053.0,2312.0,4.0,47.5,383.0,1226.0,,,,,,,#2147,,,,,,,,,,,,8.0,36.0,22.0,52.0,4.0,3.0
player_62b9eaef2581,#3023,224.0,132.0,91.0,1.45,1.0,,,,,,,,,,,,,#1690,,,,,,2605.0,1601.0,16.0,120.5,11694.0,5933.0,,,,,,,#2197,,,,,,,,,,,,8.0,34.0,12.0,26.0,2.0,7.0
player_8d70fb5a8159,#3024,224.0,88.0,136.0,0.65,0.0,,,,,,,,,,,,,#3559,,,,,,813.0,1401.0,7.0,44.5,6698.0,1754.0,,,,,,,#4137,,,,,,,,,,,,3.0,28.0,13.0,53.0,0.0,5.0
player_d1b742351b41,#3025,224.0,85.0,139.0,0.61,0.0,,,,,,,,,,,,,#4129,,,,,,641.0,1800.0,4.0,39.5,3895.0,3778.0,,,,,,,#4206,,,,,,,,,,,,2.0,17.0,0.0,3.0,0.0,1.0
player_c713d050e681,#3027,224.0,83.0,140.0,0.59,1.0,,,,,,,,,,,,,#3553,,,,,,817.0,1435.0,19.0,44.5,2993.0,764.0,,,,,,,#2210,,,,,,,,,,,,8.0,23.0,11.0,35.0,2.0,4.0
player_6fa15d65998b,#3030,224.0,104.0,120.0,0.87,0.0,,,,,,,,,,,,,#2251,,,,,,1703.0,1571.0,16.0,106.0,13132.0,4531.0,,,,,,,#1496,,,,,,,,,,,,16.0,54.0,10.0,25.0,2.0,9.0
player_0ea31855d3f6,#3034,223.0,90.0,133.0,0.68,0.0,,,,,,,,,,,,,#3539,,,,,,820.0,1564.0,7.0,44.5,5534.0,1379.0,,,,,,,#3838,,,,,,,,,,,,3.0,8.0,17.0,60.0,0.0,7.0
player_f3584fdadf7c,#3035,223.0,86.0,136.0,0.63,1.0,,,,,,,,,,,,,#4058,,,,,,658.0,963.0,15.0,26.5,3498.0,726.0,,,,,,,#3866,,,,,,,,,,,,3.0,16.0,4.0,21.0,0.0,5.0
player_952e1f4128d5,#3036,223.0,90.0,132.0,0.68,1.0,,,,,,,,,,,,,#2465,,,,,,1477.0,1542.0,8.0,66.0,5549.0,2761.0,,,,,,,#4651,,,,,,,,,,,,2.0,16.0,16.0,37.0,1.0,4.0
player_6e5f0fbf3a76,#3037,223.0,124.0,99.0,1.25,0.0,,,,,,,,,,,,,#1467,,,,,,3102.0,1801.0,43.0,174.0,9441.0,5860.0,,,,,,,#1814,,,,,,,,,,,,11.0,32.0,8.0,28.0,0.0,3.0
player_ba3636b0d4df,#3041,223.0,82.0,141.0,0.58,0.0,,,,,,,,,,,,,#4805,,,,,,489.0,1077.0,7.0,28.0,3840.0,1162.0,,,,,,,#2460,,,,,,,,,,,,7.0,22.0,17.0,46.0,3.0,3.0
player_3747139e4465,#3042,223.0,90.0,133.0,0.68,0.0,,,,,,,,,,,,,#2078,,,,,,1947.0,1112.0,18.0,37.0,607.0,3955.0,,,,,,,#1149,,,,,,,,,,,,24.0,54.0,38.0,57.0,5.0,13.0
player_51fe6bf34579,#3043,223.0,98.0,125.0,0.78,0.0,,,,,,,,,,,,,#2264,,,,,,1687.0,1182.0,17.0,92.0,8826.0,3325.0,,,,,,,#1990,,,,,,,,,,,,10.0,22.0,26.0,47.0,0.0,7.0
player_4e9dac0ede01,#3045,222.0,89.0,133.0,0.67,0.0,,,,,,,,,,,,,#4069,,,,,,656.0,604.0,19.0,40.5,4863.0,1898.0,,,,,,,#4152,,,,,,,,,,,,3.0,17.0,8.0,12.0,1.0,5.0
player_8d84d3a9d8df,#3046,222.0,102.0,120.0,0.85,0.0,,,,,,,,,,,,,#2622,,,,,,1333.0,1302.0,16.0,116.5,8181.0,4181.0,,,,,,,#3360,,,,,,,,,,,,4.0,27.0,1.0,1.0,1.0,7.0
player_6a87fd30a45f,#3047,222.0,96.0,126.0,0.76,0.0,,,,,,,,,,,,,#3289,,,,,,929.0,903.0,10.0,41.5,5776.0,4996.0,,,,,,,#4340,,,,,,,,,,,,2.0,5.0,1.0,5.0,0.0,2.0
player_1fc55935b5a9,#3049,222.0,130.0,92.0,1.41,0.0,,,,,,,,,,,,,#2988,,,,,,1082.0,1123.0,7.0,37.5,312.0,1605.0,,,,,,,#784,,,,,,,,,,,,42.0,87.0,25.0,41.0,3.0,17.0
player_aea4b4abd7a9,#3051,222.0,102.0,120.0,0.85,0.0,,,,,,,,,,,,,#2625,,,,,,1332.0,1682.0,5.0,57.5,1524.0,931.0,,,,,,,#1251,,,,,,,,,,,,20.0,60.0,18.0,45.0,4.0,8.0
player_67e3c1c2c8e0,#3052,222.0,117.0,105.0,1.11,0.0,,,,,,,,,,,,,#2273,,,,,,1674.0,1231.0,12.0,95.5,8415.0,4556.0,,,,,,,#1462,,,,,,,,,,,,16.0,36.0,26.0,54.0,2.0,2.0
player_52c8e41d0e00,#3053,222.0,90.0,132.0,0.68,0.0,,,,,,,,,,,,,#1934,,,,,,2157.0,1129.0,23.0,144.5,15583.0,5582.0,,,,,,,#2890,,,,,,,,,,,,5.0,28.0,4.0,11.0,1.0,13.0
player_7d71c3a89f83,#3055,222.0,96.0,126.0,0.76,0.0,,,,,,,,,,,,,#3605,,,,,,796.0,1403.0,16.0,35.5,2593.0,2206.0,,,,,,,#1929,,,,,,,,,,,,10.0,32.0,14.0,36.0,1.0,4.0
player_13203b733d54,#3057,222.0,91.0,131.0,0.69,0.0,,,,,,,,,,,,,#3554,,,,,,816.0,1328.0,8.0,87.5,2507.0,2749.0,,,,,,,#2838,,,,,,,,,,,,5.0,40.0,5.0,17.0,3.0,22.0
player_048682ea4e43,#3058,221.0,89.0,132.0,0.67,0.0,,,,,,,,,,,,,#2940,,,,,,1109.0,1520.0,2.0,25.0,20.0,2748.0,,,,,,,#2311,,,,,,,,,,,,7.0,50.0,1.0,17.0,1.0,6.0
player_5206a87b122f,#3059,221.0,108.0,113.0,0.96,0.0,,,,,,,,,,,,,#3231,,,,,,953.0,1462.0,9.0,45.0,5871.0,1571.0,,,,,,,#3009,,,,,,,,,,,,5.0,36.0,1.0,5.0,0.0,4.0
player_9e5e407ab67b,#3060,221.0,119.0,102.0,1.17,0.0,,,,,,,,,,,,,#2657,,,,,,1309.0,867.0,19.0,81.5,9130.0,3165.0,,,,,,,#2622,,,,,,,,,,,,6.0,15.0,11.0,24.0,0.0,3.0
player_5849921a1c6e,#3064,221.0,116.0,105.0,1.1,0.0,,,,,,,,,,,,,#2776,,,,,,1217.0,1740.0,10.0,88.0,5683.0,2228.0,,,,,,,#989,,,,,,,,,,,,29.0,75.0,3.0,12.0,0.0,9.0
player_8849cc347259,#3065,221.0,90.0,131.0,0.69,0.0,,,,,,,,,,,,,#3402,,,,,,875.0,1036.0,7.0,30.0,3374.0,3863.0,,,,,,,#1788,,,,,,,,,,,,11.0,48.0,10.0,25.0,1.0,2.0
player_dfe41a4c3875,#3066,221.0,112.0,109.0,1.03,0.0,,,,,,,,,,,,,#2310,,,,,,1642.0,954.0,44.0,92.0,6475.0,1512.0,,,,,,,#2888,,,,,,,,,,,,5.0,21.0,1.0,10.0,0.0,5.0
player_95d2f54a2c09,#3069,220.0,113.0,107.0,1.06,0.0,,,,,,,,,,,,,#3273,,,,,,935.0,919.0,12.0,30.5,3585.0,1441.0,,,,,,,#1041,,,,,,,,,,,,27.0,61.0,4.0,14.0,1.0,9.0
player_57210d38c92e,#3070,220.0,97.0,123.0,0.79,0.0,,,,,,,,,,,,,#4199,,,,,,619.0,937.0,12.0,52.0,8926.0,3107.0,,,,,,,#4504,,,,,,,,,,,,2.0,21.0,4.0,6.0,0.0,1.0
player_eeff9e44ee03,#3071,220.0,94.0,126.0,0.75,0.0,,,,,,,,,,,,,#3144,,,,,,1000.0,1413.0,10.0,55.5,6274.0,2016.0,,,,,,,#3712,,,,,,,,,,,,3.0,18.0,4.0,21.0,1.0,6.0
player_3aab8115d469,#3074,220.0,95.0,125.0,0.76,0.0,,,,,,,,,,,,,#2418,,,,,,1529.0,1497.0,10.0,58.5,7907.0,3321.0,,,,,,,#3638,,,,,,,,,,,,3.0,15.0,6.0,16.0,0.0,2.0
player_82384f12a396,#3075,220.0,80.0,140.0,0.57,0.0,,,,,,,,,,,,,#4912,,,,,,470.0,1379.0,5.0,14.5,1118.0,583.0,,,,,,,#3060,,,,,,,,,,,,5.0,17.0,4.0,15.0,0.0,2.0
player_59f397e92a46,#3077,220.0,110.0,110.0,1.0,0.0,,,,,,,,,,,,,#3628,,,,,,791.0,824.0,11.0,52.0,3459.0,902.0,,,,,,,#4554,,,,,,,,,,,,2.0,14.0,1.0,2.0,0.0,4.0
player_1e0840539e1c,#3078,220.0,91.0,129.0,0.71,0.0,,,,,,,,,,,,,#3477,,,,,,844.0,1387.0,12.0,47.0,9100.0,2535.0,,,,,,,#2868,,,,,,,,,,,,5.0,17.0,4.0,20.0,1.0,6.0
player_0cba98f88ab3,#3079,219.0,109.0,110.0,0.99,0.0,,,,,,,,,,,,,#2537,,,,,,1401.0,1300.0,12.0,79.0,7109.0,2189.0,,,,,,,#1306,,,,,,,,,,,,19.0,62.0,5.0,13.0,3.0,16.0
